date,value,category
2001-12-05,419,C3
2001-12-04,860,C1
2001-12-03,612,C2
2001-12-02,636,C3
2001-12-01,402,C3
2001-11-30,357,C3
2001-11-29,254,C2
2001-11-28,773,C4
2001-11-27,737,C3
2001-11-26,875,C3
2001-11-25,903,C1
2001-11-24,304,C4
2001-11-23,365,C1
2001-11-22,20,C2
2001-11-21,821,C4
2001-11-20,872,C3
2001-11-19,846,C1
2001-11-18,112,C2
2001-11-17,639,C1
2001-11-16,579,C1
2001-11-15,803,C1
2001-11-14,709,C3
2001-11-13,206,C3
2001-11-12,534,C3
2001-11-11,560,C2
2001-11-10,211,C3
2001-11-09,860,C3
2001-11-08,858,C1
2001-11-07,390,C2
2001-11-06,377,C2
2001-11-05,89,C1
2001-11-04,329,C4
2001-11-03,77,C3
2001-11-02,80,C1
2001-11-01,259,C3
2001-10-31,645,C2
2001-10-30,835,C1
2001-10-29,254,C4
2001-10-28,473,C2
2001-10-27,29,C3
2001-10-26,280,C3
2001-10-25,964,C1
2001-10-24,699,C4
2001-10-23,110,C1
2001-10-22,440,C4
2001-10-21,594,C2
2001-10-20,766,C2
2001-10-19,904,C3
2001-10-18,826,C4
2001-10-17,819,C4
2001-10-16,294,C4
2001-10-15,677,C1
2001-10-14,368,C1
2001-10-13,271,C4
2001-10-12,323,C4
2001-10-11,484,C1
2001-10-10,486,C4
2001-10-09,686,C1
2001-10-08,698,C2
2001-10-07,106,C1
2001-10-06,21,C1
2001-10-05,140,C3
2001-10-04,719,C1
2001-10-03,831,C2
2001-10-02,125,C4
2001-10-01,673,C3
2001-09-30,657,C1
2001-09-29,153,C3
2001-09-28,997,C1
2001-09-27,706,C2
2001-09-26,969,C2
2001-09-25,950,C1
2001-09-24,838,C3
2001-09-23,743,C4
2001-09-22,419,C1
2001-09-21,241,C1
2001-09-20,814,C4
2001-09-19,23,C2
2001-09-18,537,C2
2001-09-17,393,C1
2001-09-16,304,C2
2001-09-15,725,C4
2001-09-14,564,C4
2001-09-13,947,C4
2001-09-12,158,C1
2001-09-11,504,C2
2001-09-10,807,C4
2001-09-09,253,C1
2001-09-08,19,C1
2001-09-07,855,C3
2001-09-06,392,C1
2001-09-05,733,C3
2001-09-04,387,C2
2001-09-03,563,C3
2001-09-02,762,C1
2001-09-01,194,C3
2001-08-31,581,C3
2001-08-30,481,C1
2001-08-29,141,C1
2001-08-28,194,C1
2001-08-27,758,C3
2001-08-26,291,C2
2001-08-25,727,C1
2001-08-24,87,C2
2001-08-23,140,C3
2001-08-22,267,C2
2001-08-21,692,C4
2001-08-20,180,C4
2001-08-19,754,C2
2001-08-18,518,C4
2001-08-17,435,C1
2001-08-16,249,C1
2001-08-15,487,C2
2001-08-14,138,C4
2001-08-13,61,C3
2001-08-12,992,C4
2001-08-11,705,C4
2001-08-10,90,C4
2001-08-09,19,C4
2001-08-08,219,C3
2001-08-07,980,C2
2001-08-06,367,C3
2001-08-05,914,C2
2001-08-04,849,C2
2001-08-03,554,C1
2001-08-02,89,C3
2001-08-01,397,C2
2001-07-31,665,C2
2001-07-30,681,C3
2001-07-29,196,C1
2001-07-28,429,C1
2001-07-27,673,C1
2001-07-26,886,C4
2001-07-25,12,C4
2001-07-24,591,C3
2001-07-23,24,C3
2001-07-22,152,C4
2001-07-21,455,C1
2001-07-20,160,C4
2001-07-19,633,C2
2001-07-18,403,C2
2001-07-17,478,C1
2001-07-16,787,C4
2001-07-15,831,C1
2001-07-14,67,C4
2001-07-13,449,C3
2001-07-12,895,C3
2001-07-11,51,C4
2001-07-10,981,C1
2001-07-09,479,C3
2001-07-08,418,C3
2001-07-07,883,C4
2001-07-06,205,C2
2001-07-05,53,C2
2001-07-04,883,C3
2001-07-03,240,C1
2001-07-02,957,C1
2001-07-01,434,C1
2001-06-30,783,C3
2001-06-29,28,C4
2001-06-28,409,C4
2001-06-27,600,C2
2001-06-26,830,C1
2001-06-25,513,C4
2001-06-24,333,C2
2001-06-23,258,C1
2001-06-22,134,C4
2001-06-21,446,C3
2001-06-20,674,C2
2001-06-19,462,C2
2001-06-18,726,C2
2001-06-17,824,C3
2001-06-16,847,C1
2001-06-15,894,C1
2001-06-14,382,C1
2001-06-13,862,C1
2001-06-12,155,C2
2001-06-11,537,C3
2001-06-10,634,C4
2001-06-09,11,C2
2001-06-08,624,C2
2001-06-07,271,C2
2001-06-06,703,C3
2001-06-05,71,C1
2001-06-04,257,C4
2001-06-03,357,C1
2001-06-02,378,C3
2001-06-01,79,C3
2001-05-31,451,C1
2001-05-30,674,C1
2001-05-29,337,C4
2001-05-28,35,C1
2001-05-27,516,C3
2001-05-26,636,C4
2001-05-25,185,C4
2001-05-24,101,C2
2001-05-23,42,C4
2001-05-22,111,C4
2001-05-21,681,C4
2001-05-20,722,C3
2001-05-19,872,C4
2001-05-18,370,C4
2001-05-17,798,C3
2001-05-16,833,C1
2001-05-15,612,C1
2001-05-14,899,C3
2001-05-13,254,C1
2001-05-12,890,C2
2001-05-11,640,C4
2001-05-10,999,C1
2001-05-09,98,C3
2001-05-08,422,C1
2001-05-07,314,C4
2001-05-06,281,C3
2001-05-05,882,C4
2001-05-04,916,C1
2001-05-03,213,C4
2001-05-02,526,C4
2001-05-01,617,C1
2001-04-30,387,C1
2001-04-29,838,C1
2001-04-28,221,C1
2001-04-27,366,C4
2001-04-26,796,C3
2001-04-25,527,C3
2001-04-24,847,C1
2001-04-23,922,C1
2001-04-22,636,C1
2001-04-21,889,C3
2001-04-20,619,C2
2001-04-19,297,C3
2001-04-18,158,C1
2001-04-17,459,C1
2001-04-16,119,C1
2001-04-15,211,C1
2001-04-14,967,C4
2001-04-13,772,C1
2001-04-12,75,C3
2001-04-11,555,C2
2001-04-10,669,C2
2001-04-09,60,C4
2001-04-08,141,C3
2001-04-07,645,C4
2001-04-06,919,C1
2001-04-05,92,C1
2001-04-04,792,C2
2001-04-03,159,C2
2001-04-02,573,C2
2001-04-01,561,C3
2001-03-31,247,C4
2001-03-30,429,C2
2001-03-29,288,C1
2001-03-28,482,C3
2001-03-27,429,C1
2001-03-26,824,C3
2001-03-25,505,C2
2001-03-24,929,C3
2001-03-23,108,C4
2001-03-22,127,C3
2001-03-21,442,C2
2001-03-20,920,C4
2001-03-19,629,C1
2001-03-18,918,C1
2001-03-17,617,C1
2001-03-16,416,C1
2001-03-15,845,C2
2001-03-14,758,C3
2001-03-13,766,C4
2001-03-12,565,C2
2001-03-11,101,C3
2001-03-10,138,C2
2001-03-09,614,C2
2001-03-08,622,C4
2001-03-07,212,C3
2001-03-06,158,C1
2001-03-05,396,C2
2001-03-04,396,C4
2001-03-03,373,C2
2001-03-02,120,C4
2001-03-01,319,C4
2001-02-28,766,C4
2001-02-27,199,C1
2001-02-26,212,C3
2001-02-25,512,C2
2001-02-24,556,C1
2001-02-23,25,C3
2001-02-22,106,C1
2001-02-21,771,C4
2001-02-20,81,C1
2001-02-19,336,C4
2001-02-18,517,C4
2001-02-17,551,C1
2001-02-16,601,C4
2001-02-15,210,C2
2001-02-14,68,C1
2001-02-13,272,C4
2001-02-12,800,C4
2001-02-11,925,C1
2001-02-10,776,C2
2001-02-09,634,C4
2001-02-08,43,C4
2001-02-07,666,C4
2001-02-06,288,C4
2001-02-05,983,C1
2001-02-04,716,C1
2001-02-03,939,C3
2001-02-02,336,C4
2001-02-01,481,C3
2001-01-31,388,C2
2001-01-30,516,C4
2001-01-29,846,C4
2001-01-28,487,C2
2001-01-27,709,C4
2001-01-26,816,C1
2001-01-25,33,C2
2001-01-24,810,C2
2001-01-23,723,C4
2001-01-22,71,C4
2001-01-21,847,C1
2001-01-20,181,C1
2001-01-19,590,C1
2001-01-18,564,C3
2001-01-17,454,C2
2001-01-16,881,C3
2001-01-15,968,C2
2001-01-14,285,C3
2001-01-13,195,C1
2001-01-12,324,C4
2001-01-11,265,C4
2001-01-10,554,C2
2001-01-09,634,C4
2001-01-08,274,C3
2001-01-07,113,C2
2001-01-06,238,C3
2001-01-05,554,C1
2001-01-04,599,C1
2001-01-03,765,C3
2001-01-02,717,C2
2001-01-01,550,C3
2000-12-31,552,C1
2000-12-30,969,C4
2000-12-29,711,C1
2000-12-28,712,C4
2000-12-27,118,C2
2000-12-26,618,C3
2000-12-25,445,C4
2000-12-24,529,C2
2000-12-23,328,C2
2000-12-22,495,C3
2000-12-21,81,C3
2000-12-20,17,C3
2000-12-19,668,C3
2000-12-18,344,C4
2000-12-17,624,C3
2000-12-16,611,C3
2000-12-15,362,C1
2000-12-14,90,C1
2000-12-13,692,C2
2000-12-12,755,C2
2000-12-11,290,C1
2000-12-10,741,C4
2000-12-09,187,C3
2000-12-08,469,C3
2000-12-07,428,C3
2000-12-06,858,C2
2000-12-05,207,C3
2000-12-04,909,C1
2000-12-03,553,C4
2000-12-02,143,C1
2000-12-01,618,C3
2000-11-30,307,C1
2000-11-29,840,C4
2000-11-28,94,C2
2000-11-27,549,C2
2000-11-26,731,C1
2000-11-25,698,C1
2000-11-24,541,C4
2000-11-23,534,C4
2000-11-22,901,C1
2000-11-21,100,C2
2000-11-20,238,C1
2000-11-19,783,C1
2000-11-18,301,C3
2000-11-17,496,C3
2000-11-16,823,C3
2000-11-15,725,C2
2000-11-14,287,C2
2000-11-13,592,C1
2000-11-12,669,C3
2000-11-11,673,C3
2000-11-10,732,C4
2000-11-09,523,C2
2000-11-08,153,C3
2000-11-07,274,C2
2000-11-06,989,C2
2000-11-05,637,C3
2000-11-04,272,C3
2000-11-03,620,C3
2000-11-02,19,C4
2000-11-01,317,C1
2000-10-31,429,C4
2000-10-30,264,C1
2000-10-29,853,C1
2000-10-28,701,C4
2000-10-27,656,C1
2000-10-26,867,C3
2000-10-25,750,C4
2000-10-24,872,C4
2000-10-23,376,C3
2000-10-22,93,C4
2000-10-21,827,C1
2000-10-20,978,C3
2000-10-19,48,C4
2000-10-18,806,C3
2000-10-17,720,C2
2000-10-16,598,C4
2000-10-15,104,C1
2000-10-14,358,C4
2000-10-13,118,C2
2000-10-12,651,C2
2000-10-11,749,C4
2000-10-10,267,C3
2000-10-09,169,C2
2000-10-08,964,C4
2000-10-07,278,C3
2000-10-06,579,C2
2000-10-05,210,C3
2000-10-04,255,C1
2000-10-03,32,C4
2000-10-02,744,C4
2000-10-01,392,C4
2000-09-30,200,C1
2000-09-29,433,C4
2000-09-28,115,C1
2000-09-27,590,C2
2000-09-26,89,C2
2000-09-25,432,C3
2000-09-24,788,C2
2000-09-23,537,C1
2000-09-22,204,C3
2000-09-21,400,C2
2000-09-20,921,C3
2000-09-19,444,C2
2000-09-18,704,C3
2000-09-17,587,C1
2000-09-16,655,C3
2000-09-15,800,C3
2000-09-14,978,C2
2000-09-13,561,C1
2000-09-12,163,C1
2000-09-11,198,C1
2000-09-10,161,C4
2000-09-09,391,C2
2000-09-08,442,C3
2000-09-07,44,C4
2000-09-06,378,C1
2000-09-05,465,C1
2000-09-04,790,C3
2000-09-03,870,C2
2000-09-02,937,C2
2000-09-01,560,C3
2000-08-31,475,C3
2000-08-30,511,C1
2000-08-29,917,C3
2000-08-28,844,C3
2000-08-27,635,C1
2000-08-26,205,C2
2000-08-25,194,C2
2000-08-24,435,C4
2000-08-23,614,C2
2000-08-22,289,C1
2000-08-21,363,C4
2000-08-20,927,C1
2000-08-19,502,C3
2000-08-18,921,C4
2000-08-17,502,C3
2000-08-16,566,C3
2000-08-15,923,C2
2000-08-14,13,C4
2000-08-13,660,C2
2000-08-12,945,C3
2000-08-11,90,C3
2000-08-10,520,C4
2000-08-09,475,C1
2000-08-08,296,C3
2000-08-07,592,C1
2000-08-06,928,C3
2000-08-05,141,C3
2000-08-04,245,C3
2000-08-03,323,C4
2000-08-02,262,C3
2000-08-01,285,C1
2000-07-31,81,C3
2000-07-30,472,C1
2000-07-29,145,C3
2000-07-28,807,C3
2000-07-27,410,C1
2000-07-26,501,C1
2000-07-25,415,C2
2000-07-24,882,C4
2000-07-23,771,C1
2000-07-22,810,C3
2000-07-21,604,C2
2000-07-20,493,C2
2000-07-19,433,C2
2000-07-18,373,C1
2000-07-17,197,C2
2000-07-16,37,C1
2000-07-15,478,C4
2000-07-14,572,C3
2000-07-13,362,C4
2000-07-12,350,C3
2000-07-11,454,C3
2000-07-10,780,C3
2000-07-09,866,C4
2000-07-08,44,C1
2000-07-07,217,C1
2000-07-06,453,C2
2000-07-05,898,C1
2000-07-04,389,C1
2000-07-03,854,C2
2000-07-02,899,C1
2000-07-01,758,C1
2000-06-30,270,C4
2000-06-29,387,C4
2000-06-28,235,C4
2000-06-27,417,C3
2000-06-26,849,C2
2000-06-25,286,C2
2000-06-24,508,C4
2000-06-23,481,C3
2000-06-22,510,C1
2000-06-21,288,C4
2000-06-20,11,C3
2000-06-19,753,C3
2000-06-18,633,C3
2000-06-17,298,C1
2000-06-16,989,C1
2000-06-15,839,C1
2000-06-14,334,C2
2000-06-13,484,C2
2000-06-12,875,C3
2000-06-11,741,C4
2000-06-10,482,C2
2000-06-09,538,C2
2000-06-08,941,C1
2000-06-07,653,C3
2000-06-06,649,C3
2000-06-05,365,C4
2000-06-04,248,C3
2000-06-03,286,C2
2000-06-02,130,C2
2000-06-01,661,C3
2000-05-31,805,C4
2000-05-30,121,C2
2000-05-29,594,C3
2000-05-28,431,C4
2000-05-27,732,C1
2000-05-26,924,C1
2000-05-25,560,C3
2000-05-24,380,C2
2000-05-23,844,C4
2000-05-22,488,C2
2000-05-21,319,C2
2000-05-20,307,C4
2000-05-19,343,C1
2000-05-18,81,C2
2000-05-17,365,C3
2000-05-16,412,C2
2000-05-15,147,C3
2000-05-14,741,C3
2000-05-13,92,C2
2000-05-12,573,C1
2000-05-11,511,C2
2000-05-10,692,C3
2000-05-09,414,C3
2000-05-08,187,C1
2000-05-07,637,C2
2000-05-06,277,C1
2000-05-05,463,C1
2000-05-04,437,C4
2000-05-03,427,C4
2000-05-02,201,C1
2000-05-01,932,C2
2000-04-30,607,C4
2000-04-29,384,C2
2000-04-28,700,C2
2000-04-27,330,C4
2000-04-26,699,C1
2000-04-25,776,C4
2000-04-24,811,C2
2000-04-23,86,C3
2000-04-22,491,C4
2000-04-21,151,C3
2000-04-20,523,C3
2000-04-19,315,C2
2000-04-18,597,C4
2000-04-17,926,C2
2000-04-16,717,C4
2000-04-15,35,C2
2000-04-14,438,C4
2000-04-13,953,C4
2000-04-12,858,C2
2000-04-11,921,C3
2000-04-10,612,C3
2000-04-09,426,C2
2000-04-08,68,C2
2000-04-07,551,C1
2000-04-06,293,C3
2000-04-05,306,C3
2000-04-04,551,C1
2000-04-03,623,C2
2000-04-02,218,C4
2000-04-01,294,C2
2000-03-31,692,C3
2000-03-30,487,C4
2000-03-29,780,C3
2000-03-28,424,C3
2000-03-27,340,C2
2000-03-26,830,C3
2000-03-25,824,C4
2000-03-24,729,C4
2000-03-23,178,C4
2000-03-22,903,C3
2000-03-21,558,C2
2000-03-20,545,C4
2000-03-19,426,C1
2000-03-18,260,C1
2000-03-17,882,C1
2000-03-16,556,C3
2000-03-15,730,C1
2000-03-14,279,C4
2000-03-13,945,C4
2000-03-12,853,C4
2000-03-11,994,C3
2000-03-10,886,C4
2000-03-09,896,C4
2000-03-08,658,C1
2000-03-07,897,C1
2000-03-06,341,C3
2000-03-05,472,C4
2000-03-04,421,C2
2000-03-03,522,C1
2000-03-02,205,C4
2000-03-01,119,C1
2000-02-29,354,C4
2000-02-28,425,C3
2000-02-27,688,C3
2000-02-26,127,C3
2000-02-25,191,C4
2000-02-24,115,C3
2000-02-23,124,C4
2000-02-22,681,C2
2000-02-21,772,C4
2000-02-20,390,C3
2000-02-19,519,C1
2000-02-18,420,C4
2000-02-17,839,C1
2000-02-16,816,C4
2000-02-15,422,C2
2000-02-14,858,C1
2000-02-13,381,C2
2000-02-12,138,C2
2000-02-11,281,C4
2000-02-10,79,C2
2000-02-09,101,C4
2000-02-08,344,C1
2000-02-07,966,C3
2000-02-06,466,C2
2000-02-05,561,C1
2000-02-04,162,C3
2000-02-03,626,C3
2000-02-02,491,C1
2000-02-01,900,C1
2000-01-31,524,C1
2000-01-30,813,C4
2000-01-29,813,C2
2000-01-28,194,C1
2000-01-27,658,C2
2000-01-26,952,C2
2000-01-25,483,C2
2000-01-24,501,C3
2000-01-23,193,C3
2000-01-22,35,C3
2000-01-21,185,C2
2000-01-20,834,C4
2000-01-19,622,C1
2000-01-18,212,C3
2000-01-17,666,C1
2000-01-16,45,C3
2000-01-15,606,C3
2000-01-14,177,C1
2000-01-13,89,C1
2000-01-12,184,C1
2000-01-11,200,C1
2000-01-10,690,C3
2000-01-09,455,C4
2000-01-08,675,C2
2000-01-07,856,C3
2000-01-06,347,C2
2000-01-05,600,C2
2000-01-04,32,C2
2000-01-03,613,C3
2000-01-02,115,C3
2000-01-01,942,C2
1999-12-31,661,C3
1999-12-30,390,C4
1999-12-29,338,C2
1999-12-28,288,C1
1999-12-27,134,C3
1999-12-26,937,C3
1999-12-25,923,C4
1999-12-24,165,C4
1999-12-23,248,C3
1999-12-22,571,C2
1999-12-21,646,C2
1999-12-20,98,C3
1999-12-19,674,C4
1999-12-18,43,C3
1999-12-17,737,C3
1999-12-16,229,C3
1999-12-15,385,C1
1999-12-14,76,C1
1999-12-13,832,C1
1999-12-12,803,C4
1999-12-11,102,C4
1999-12-10,848,C4
1999-12-09,964,C4
1999-12-08,575,C1
1999-12-07,70,C1
1999-12-06,627,C2
1999-12-05,490,C1
1999-12-04,204,C2
1999-12-03,419,C2
1999-12-02,998,C1
1999-12-01,368,C4
1999-11-30,311,C1
1999-11-29,865,C4
1999-11-28,902,C3
1999-11-27,845,C2
1999-11-26,997,C3
1999-11-25,261,C1
1999-11-24,738,C4
1999-11-23,943,C2
1999-11-22,182,C2
1999-11-21,547,C4
1999-11-20,759,C1
1999-11-19,191,C1
1999-11-18,508,C3
1999-11-17,544,C1
1999-11-16,539,C3
1999-11-15,804,C4
1999-11-14,520,C4
1999-11-13,873,C1
1999-11-12,836,C3
1999-11-11,246,C3
1999-11-10,340,C2
1999-11-09,534,C4
1999-11-08,486,C1
1999-11-07,70,C3
1999-11-06,61,C4
1999-11-05,366,C2
1999-11-04,954,C4
1999-11-03,604,C2
1999-11-02,786,C1
1999-11-01,328,C3
1999-10-31,35,C2
1999-10-30,903,C2
1999-10-29,890,C4
1999-10-28,360,C3
1999-10-27,638,C1
1999-10-26,128,C3
1999-10-25,189,C4
1999-10-24,198,C4
1999-10-23,116,C4
1999-10-22,809,C1
1999-10-21,177,C4
1999-10-20,284,C2
1999-10-19,201,C1
1999-10-18,709,C1
1999-10-17,995,C4
1999-10-16,428,C3
1999-10-15,136,C2
1999-10-14,588,C1
1999-10-13,558,C3
1999-10-12,875,C2
1999-10-11,261,C1
1999-10-10,369,C4
1999-10-09,192,C3
1999-10-08,202,C3
1999-10-07,118,C4
1999-10-06,446,C2
1999-10-05,232,C2
1999-10-04,458,C3
1999-10-03,947,C4
1999-10-02,57,C3
1999-10-01,797,C1
1999-09-30,783,C3
1999-09-29,54,C2
1999-09-28,744,C1
1999-09-27,222,C2
1999-09-26,703,C1
1999-09-25,205,C2
1999-09-24,45,C2
1999-09-23,476,C1
1999-09-22,649,C1
1999-09-21,811,C1
1999-09-20,241,C2
1999-09-19,103,C4
1999-09-18,500,C2
1999-09-17,558,C2
1999-09-16,435,C2
1999-09-15,566,C3
1999-09-14,85,C1
1999-09-13,330,C3
1999-09-12,608,C2
1999-09-11,804,C4
1999-09-10,636,C3
1999-09-09,563,C1
1999-09-08,913,C1
1999-09-07,579,C1
1999-09-06,417,C4
1999-09-05,577,C2
1999-09-04,981,C4
1999-09-03,301,C1
1999-09-02,13,C3
1999-09-01,944,C3
1999-08-31,804,C2
1999-08-30,613,C1
1999-08-29,569,C4
1999-08-28,631,C4
1999-08-27,454,C3
1999-08-26,291,C1
1999-08-25,372,C4
1999-08-24,381,C4
1999-08-23,564,C4
1999-08-22,51,C1
1999-08-21,606,C3
1999-08-20,805,C3
1999-08-19,407,C3
1999-08-18,824,C3
1999-08-17,972,C3
1999-08-16,768,C1
1999-08-15,426,C2
1999-08-14,814,C1
1999-08-13,533,C3
1999-08-12,630,C2
1999-08-11,437,C4
1999-08-10,776,C4
1999-08-09,998,C2
1999-08-08,301,C4
1999-08-07,371,C3
1999-08-06,317,C4
1999-08-05,641,C4
1999-08-04,442,C4
1999-08-03,76,C4
1999-08-02,698,C2
1999-08-01,974,C3
1999-07-31,917,C3
1999-07-30,826,C4
1999-07-29,407,C4
1999-07-28,841,C4
1999-07-27,442,C1
1999-07-26,335,C4
1999-07-25,820,C3
1999-07-24,762,C3
1999-07-23,788,C1
1999-07-22,64,C2
1999-07-21,406,C2
1999-07-20,672,C4
1999-07-19,703,C2
1999-07-18,110,C3
1999-07-17,474,C1
1999-07-16,88,C2
1999-07-15,120,C4
1999-07-14,942,C1
1999-07-13,101,C3
1999-07-12,960,C3
1999-07-11,593,C3
1999-07-10,791,C2
1999-07-09,830,C1
1999-07-08,433,C2
1999-07-07,632,C2
1999-07-06,819,C4
1999-07-05,441,C3
1999-07-04,379,C2
1999-07-03,672,C4
1999-07-02,79,C4
1999-07-01,629,C3
1999-06-30,504,C1
1999-06-29,245,C2
1999-06-28,53,C3
1999-06-27,341,C4
1999-06-26,288,C2
1999-06-25,158,C3
1999-06-24,822,C3
1999-06-23,972,C1
1999-06-22,866,C2
1999-06-21,316,C3
1999-06-20,137,C3
1999-06-19,331,C2
1999-06-18,454,C2
1999-06-17,480,C4
1999-06-16,448,C3
1999-06-15,528,C2
1999-06-14,644,C2
1999-06-13,370,C1
1999-06-12,191,C1
1999-06-11,970,C1
1999-06-10,307,C2
1999-06-09,370,C4
1999-06-08,264,C2
1999-06-07,626,C2
1999-06-06,424,C4
1999-06-05,760,C1
1999-06-04,504,C1
1999-06-03,687,C3
1999-06-02,406,C4
1999-06-01,927,C4
1999-05-31,252,C3
1999-05-30,653,C4
1999-05-29,797,C2
1999-05-28,187,C1
1999-05-27,574,C4
1999-05-26,744,C1
1999-05-25,988,C2
1999-05-24,99,C3
1999-05-23,737,C1
1999-05-22,422,C1
1999-05-21,832,C2
1999-05-20,490,C3
1999-05-19,975,C4
1999-05-18,792,C4
1999-05-17,849,C3
1999-05-16,647,C4
1999-05-15,197,C3
1999-05-14,990,C4
1999-05-13,51,C4
1999-05-12,658,C2
1999-05-11,990,C3
1999-05-10,649,C1
1999-05-09,232,C2
1999-05-08,871,C1
1999-05-07,311,C4
1999-05-06,723,C1
1999-05-05,977,C4
1999-05-04,740,C1
1999-05-03,705,C2
1999-05-02,129,C1
1999-05-01,995,C2
1999-04-30,146,C4
1999-04-29,218,C4
1999-04-28,168,C2
1999-04-27,613,C3
1999-04-26,869,C1
1999-04-25,748,C1
1999-04-24,40,C3
1999-04-23,138,C3
1999-04-22,21,C2
1999-04-21,358,C3
1999-04-20,225,C2
1999-04-19,362,C4
1999-04-18,816,C1
1999-04-17,219,C1
1999-04-16,50,C3
1999-04-15,599,C1
1999-04-14,697,C3
1999-04-13,85,C3
1999-04-12,86,C2
1999-04-11,109,C4
1999-04-10,558,C4
1999-04-09,719,C1
1999-04-08,462,C2
1999-04-07,959,C3
1999-04-06,941,C3
1999-04-05,914,C4
1999-04-04,269,C2
1999-04-03,649,C2
1999-04-02,625,C3
1999-04-01,325,C1
1999-03-31,191,C1
1999-03-30,604,C1
1999-03-29,150,C4
1999-03-28,531,C2
1999-03-27,400,C3
1999-03-26,983,C3
1999-03-25,619,C2
1999-03-24,747,C3
1999-03-23,724,C2
1999-03-22,921,C2
1999-03-21,432,C3
1999-03-20,510,C1
1999-03-19,954,C3
1999-03-18,306,C4
1999-03-17,235,C1
1999-03-16,788,C3
1999-03-15,801,C2
1999-03-14,999,C3
1999-03-13,862,C2
1999-03-12,804,C3
1999-03-11,615,C4
1999-03-10,764,C3
1999-03-09,85,C1
1999-03-08,604,C1
1999-03-07,368,C2
1999-03-06,131,C4
1999-03-05,436,C4
1999-03-04,439,C2
1999-03-03,800,C4
1999-03-02,377,C4
1999-03-01,790,C4
1999-02-28,769,C1
1999-02-27,23,C4
1999-02-26,255,C2
1999-02-25,365,C4
1999-02-24,274,C1
1999-02-23,31,C3
1999-02-22,811,C2
1999-02-21,787,C4
1999-02-20,560,C4
1999-02-19,888,C1
1999-02-18,875,C1
1999-02-17,105,C2
1999-02-16,875,C2
1999-02-15,104,C2
1999-02-14,878,C2
1999-02-13,471,C3
1999-02-12,172,C3
1999-02-11,870,C3
1999-02-10,604,C2
1999-02-09,646,C2
1999-02-08,975,C3
1999-02-07,91,C2
1999-02-06,780,C2
1999-02-05,378,C2
1999-02-04,486,C3
1999-02-03,850,C4
1999-02-02,679,C1
1999-02-01,533,C1
1999-01-31,867,C3
1999-01-30,726,C1
1999-01-29,566,C3
1999-01-28,378,C1
1999-01-27,858,C1
1999-01-26,624,C2
1999-01-25,80,C3
1999-01-24,313,C3
1999-01-23,877,C2
1999-01-22,471,C2
1999-01-21,192,C3
1999-01-20,10,C2
1999-01-19,400,C3
1999-01-18,36,C4
1999-01-17,910,C4
1999-01-16,620,C1
1999-01-15,813,C4
1999-01-14,870,C1
1999-01-13,932,C4
1999-01-12,742,C4
1999-01-11,206,C2
1999-01-10,48,C4
1999-01-09,570,C2
1999-01-08,743,C2
1999-01-07,939,C3
1999-01-06,297,C1
1999-01-05,273,C1
1999-01-04,489,C4
1999-01-03,924,C3
1999-01-02,591,C4
1999-01-01,161,C4
1998-12-31,767,C3
1998-12-30,554,C3
1998-12-29,482,C1
1998-12-28,928,C2
1998-12-27,63,C3
1998-12-26,992,C2
1998-12-25,244,C4
1998-12-24,834,C1
1998-12-23,693,C1
1998-12-22,660,C3
1998-12-21,825,C2
1998-12-20,537,C1
1998-12-19,455,C2
1998-12-18,659,C3
1998-12-17,467,C3
1998-12-16,523,C3
1998-12-15,800,C3
1998-12-14,656,C3
1998-12-13,770,C3
1998-12-12,93,C4
1998-12-11,688,C2
1998-12-10,634,C4
1998-12-09,126,C4
1998-12-08,532,C4
1998-12-07,906,C4
1998-12-06,244,C1
1998-12-05,377,C4
1998-12-04,663,C3
1998-12-03,181,C2
1998-12-02,845,C3
1998-12-01,591,C1
1998-11-30,112,C3
1998-11-29,409,C1
1998-11-28,678,C3
1998-11-27,820,C3
1998-11-26,626,C1
1998-11-25,240,C1
1998-11-24,663,C3
1998-11-23,387,C4
1998-11-22,74,C4
1998-11-21,325,C1
1998-11-20,311,C4
1998-11-19,88,C3
1998-11-18,535,C3
1998-11-17,998,C1
1998-11-16,383,C3
1998-11-15,628,C2
1998-11-14,882,C1
1998-11-13,765,C3
1998-11-12,420,C1
1998-11-11,914,C2
1998-11-10,312,C3
1998-11-09,689,C1
1998-11-08,802,C3
1998-11-07,762,C3
1998-11-06,430,C3
1998-11-05,454,C1
1998-11-04,164,C2
1998-11-03,330,C2
1998-11-02,126,C1
1998-11-01,360,C3
1998-10-31,439,C1
1998-10-30,967,C4
1998-10-29,153,C2
1998-10-28,862,C3
1998-10-27,695,C2
1998-10-26,440,C2
1998-10-25,857,C4
1998-10-24,572,C2
1998-10-23,537,C2
1998-10-22,518,C1
1998-10-21,423,C3
1998-10-20,254,C1
1998-10-19,148,C2
1998-10-18,991,C4
1998-10-17,683,C1
1998-10-16,462,C2
1998-10-15,691,C1
1998-10-14,379,C1
1998-10-13,859,C4
1998-10-12,500,C3
1998-10-11,164,C2
1998-10-10,506,C4
1998-10-09,558,C4
1998-10-08,790,C2
1998-10-07,457,C1
1998-10-06,606,C4
1998-10-05,436,C2
1998-10-04,422,C4
1998-10-03,253,C1
1998-10-02,648,C1
1998-10-01,941,C4
1998-09-30,507,C3
1998-09-29,928,C1
1998-09-28,15,C2
1998-09-27,798,C4
